       x:             u(x):          v(x):          v_special         RelativeError
     0.87012987     0.12974326     0.12974219     0.12974219     -5.0800516
     0.87112887     0.12874596     0.12874489     0.12874489     -5.0800516
     0.87212787     0.12774864     0.12774758     0.12774758     -5.0800516
     0.87312687     0.12675131     0.12675026     0.12675026     -5.0800516
     0.87412587     0.12575396     0.12575291     0.12575291     -5.0800516
     0.87512488     0.12475659     0.12475555     0.12475555     -5.0800516
     0.87612388     0.12375921     0.12375818     0.12375818     -5.0800516
     0.87712288     0.12276181     0.12276079     0.12276079     -5.0800516
     0.87812188     0.12176440     0.12176339     0.12176339     -5.0800516
     0.87912088     0.12076697     0.12076596     0.12076596     -5.0800516
     0.88011988     0.11976952     0.11976853     0.11976853     -5.0800516
     0.88111888     0.11877207     0.11877108     0.11877108     -5.0800516
     0.88211788     0.11777459     0.11777361     0.11777361     -5.0800516
     0.88311688     0.11677710     0.11677613     0.11677613     -5.0800516
     0.88411588     0.11577960     0.11577864     0.11577864     -5.0800516
     0.88511489     0.11478208     0.11478113     0.11478113     -5.0800516
     0.88611389     0.11378455     0.11378360     0.11378360     -5.0800516
     0.88711289     0.11278700     0.11278607     0.11278607     -5.0800516
     0.88811189     0.11178944     0.11178851     0.11178851     -5.0800516
     0.88911089     0.11079187     0.11079095     0.11079095     -5.0800516
     0.89010989     0.10979428     0.10979337     0.10979337     -5.0800516
     0.89110889     0.10879668     0.10879578     0.10879578     -5.0800516
     0.89210789     0.10779907     0.10779817     0.10779817     -5.0800516
     0.89310689     0.10680144     0.10680055     0.10680055     -5.0800516
     0.89410589     0.10580380     0.10580292     0.10580292     -5.0800516
     0.89510490     0.10480614     0.10480527     0.10480527     -5.0800516
     0.89610390     0.10380847     0.10380761     0.10380761     -5.0800516
     0.89710290     0.10281079     0.10280994     0.10280994     -5.0800516
     0.89810190     0.10181310     0.10181225     0.10181225     -5.0800516
     0.89910090     0.10081540     0.10081456     0.10081456     -5.0800516
     0.90009990    0.099817678    0.099816848    0.099816848     -5.0800516
     0.90109890    0.098819948    0.098819126    0.098819126     -5.0800516
     0.90209790    0.097822205    0.097821392    0.097821392     -5.0800516
     0.90309690    0.096824451    0.096823646    0.096823646     -5.0800516
     0.90409590    0.095826685    0.095825888    0.095825888     -5.0800516
     0.90509491    0.094828906    0.094828118    0.094828118     -5.0800516
     0.90609391    0.093831117    0.093830336    0.093830336     -5.0800516
     0.90709291    0.092833315    0.092832543    0.092832543     -5.0800516
     0.90809191    0.091835502    0.091834739    0.091834739     -5.0800516
     0.90909091    0.090837678    0.090836923    0.090836923     -5.0800516
     0.91008991    0.089839842    0.089839095    0.089839095     -5.0800516
     0.91108891    0.088841996    0.088841257    0.088841257     -5.0800516
     0.91208791    0.087844138    0.087843408    0.087843408     -5.0800516
     0.91308691    0.086846270    0.086845547    0.086845547     -5.0800516
     0.91408591    0.085848390    0.085847676    0.085847676     -5.0800516
     0.91508492    0.084850500    0.084849794    0.084849794     -5.0800516
     0.91608392    0.083852599    0.083851902    0.083851902     -5.0800516
     0.91708292    0.082854688    0.082853999    0.082853999     -5.0800516
     0.91808192    0.081856767    0.081856086    0.081856086     -5.0800516
     0.91908092    0.080858835    0.080858162    0.080858162     -5.0800516
     0.92007992    0.079860893    0.079860229    0.079860229     -5.0800516
     0.92107892    0.078862941    0.078862285    0.078862285     -5.0800516
     0.92207792    0.077864979    0.077864331    0.077864331     -5.0800516
     0.92307692    0.076867007    0.076866367    0.076866367     -5.0800516
     0.92407592    0.075869025    0.075868394    0.075868394     -5.0800516
     0.92507493    0.074871034    0.074870411    0.074870411     -5.0800516
     0.92607393    0.073873033    0.073872418    0.073872418     -5.0800516
     0.92707293    0.072875022    0.072874416    0.072874416     -5.0800516
     0.92807193    0.071877002    0.071876404    0.071876404     -5.0800516
     0.92907093    0.070878973    0.070878384    0.070878384     -5.0800516
     0.93006993    0.069880935    0.069880354    0.069880354     -5.0800516
     0.93106893    0.068882887    0.068882314    0.068882314     -5.0800516
     0.93206793    0.067884831    0.067884266    0.067884266     -5.0800516
     0.93306693    0.066886765    0.066886209    0.066886209     -5.0800516
     0.93406593    0.065888691    0.065888143    0.065888143     -5.0800516
     0.93506494    0.064890608    0.064890068    0.064890068     -5.0800516
     0.93606394    0.063892516    0.063891985    0.063891985     -5.0800516
     0.93706294    0.062894416    0.062893893    0.062893893     -5.0800516
     0.93806194    0.061896307    0.061895792    0.061895792     -5.0800516
     0.93906094    0.060898190    0.060897683    0.060897683     -5.0800516
     0.94005994    0.059900064    0.059899566    0.059899566     -5.0800516
     0.94105894    0.058901930    0.058901440    0.058901440     -5.0800516
     0.94205794    0.057903788    0.057903307    0.057903307     -5.0800516
     0.94305694    0.056905638    0.056905165    0.056905165     -5.0800516
     0.94405594    0.055907480    0.055907015    0.055907015     -5.0800516
     0.94505495    0.054909314    0.054908857    0.054908857     -5.0800516
     0.94605395    0.053911140    0.053910692    0.053910692     -5.0800516
     0.94705295    0.052912959    0.052912518    0.052912518     -5.0800516
     0.94805195    0.051914769    0.051914337    0.051914337     -5.0800516
     0.94905095    0.050916572    0.050916149    0.050916149     -5.0800516
     0.95004995    0.049918368    0.049917953    0.049917953     -5.0800516
     0.95104895    0.048920156    0.048919749    0.048919749     -5.0800516
     0.95204795    0.047921936    0.047921538    0.047921538     -5.0800516
     0.95304695    0.046923710    0.046923319    0.046923319     -5.0800516
     0.95404595    0.045925476    0.045925094    0.045925094     -5.0800516
     0.95504496    0.044927235    0.044926861    0.044926861     -5.0800516
     0.95604396    0.043928986    0.043928621    0.043928621     -5.0800516
     0.95704296    0.042930731    0.042930374    0.042930374     -5.0800516
     0.95804196    0.041932469    0.041932120    0.041932120     -5.0800516
     0.95904096    0.040934200    0.040933860    0.040933860     -5.0800516
     0.96003996    0.039935924    0.039935592    0.039935592     -5.0800516
     0.96103896    0.038937641    0.038937318    0.038937318     -5.0800516
     0.96203796    0.037939352    0.037939036    0.037939036     -5.0800516
     0.96303696    0.036941056    0.036940749    0.036940749     -5.0800516
     0.96403596    0.035942753    0.035942455    0.035942455     -5.0800516
     0.96503497    0.034944444    0.034944154    0.034944154     -5.0800516
     0.96603397    0.033946129    0.033945847    0.033945847     -5.0800516
     0.96703297    0.032947807    0.032947533    0.032947533     -5.0800516
     0.96803197    0.031949479    0.031949213    0.031949213     -5.0800516
     0.96903097    0.030951145    0.030950887    0.030950887     -5.0800516
     0.97002997    0.029952804    0.029952555    0.029952555     -5.0800516
     0.97102897    0.028954457    0.028954217    0.028954217     -5.0800516
     0.97202797    0.027956105    0.027955872    0.027955872     -5.0800516
     0.97302697    0.026957746    0.026957522    0.026957522     -5.0800516
     0.97402597    0.025959381    0.025959166    0.025959166     -5.0800516
     0.97502498    0.024961011    0.024960803    0.024960803     -5.0800516
     0.97602398    0.023962635    0.023962435    0.023962435     -5.0800516
     0.97702298    0.022964253    0.022964062    0.022964062     -5.0800516
     0.97802198    0.021965865    0.021965682    0.021965682     -5.0800516
     0.97902098    0.020967471    0.020967297    0.020967297     -5.0800516
     0.98001998    0.019969072    0.019968906    0.019968906     -5.0800516
     0.98101898    0.018970668    0.018970510    0.018970510     -5.0800516
     0.98201798    0.017972258    0.017972108    0.017972108     -5.0800516
     0.98301698    0.016973842    0.016973701    0.016973701     -5.0800516
     0.98401598    0.015975421    0.015975289    0.015975289     -5.0800516
     0.98501499    0.014976995    0.014976871    0.014976871     -5.0800516
     0.98601399    0.013978564    0.013978448    0.013978448     -5.0800516
     0.98701299    0.012980127    0.012980019    0.012980019     -5.0800516
     0.98801199    0.011981686    0.011981586    0.011981586     -5.0800516
     0.98901099    0.010983239    0.010983147    0.010983147     -5.0800516
     0.99000999   0.0099847867   0.0099847037   0.0099847037     -5.0800516
     0.99100899   0.0089863298   0.0089862550   0.0089862550     -5.0800516
     0.99200799   0.0079878679   0.0079878014   0.0079878014     -5.0800516
     0.99300699   0.0069894010   0.0069893429   0.0069893429     -5.0800516
     0.99400599   0.0059909294   0.0059908796   0.0059908796     -5.0800516
     0.99500500   0.0049924529   0.0049924114   0.0049924114     -5.0800516
     0.99600400   0.0039939717   0.0039939384   0.0039939384     -5.0800516
     0.99700300   0.0029954857   0.0029954608   0.0029954608     -5.0800516
     0.99800200   0.0019969951   0.0019969785   0.0019969785     -5.0800516
     0.99900100  0.00099849983  0.00099849152  0.00099849152     -5.0800516
      1.0000000      0.0000000      0.0000000      0.0000000            NAN
